datetime,open,high,low,close,volume
2025-12-28 15:00:00+00:00,87910.0,88006.0,87824.18,87836.27,269.26609
2025-12-28 16:00:00+00:00,87836.27,87898.42,87740.0,87814.04,180.88996
2025-12-28 17:00:00+00:00,87814.04,87931.59,87760.0,87760.0,91.8913
2025-12-28 18:00:00+00:00,87760.01,87768.79,87500.26,87598.49,404.22039
2025-12-28 19:00:00+00:00,87598.49,87698.3,87511.27,87520.75,204.83537
2025-12-28 20:00:00+00:00,87520.75,87655.28,87446.73,87514.76,144.33445
2025-12-28 21:00:00+00:00,87514.75,87592.67,87435.0,87588.37,122.38811
2025-12-28 22:00:00+00:00,87588.37,87992.7,87481.55,87900.09,295.38221
2025-12-28 23:00:00+00:00,87900.09,88049.53,87634.92,87952.71,306.73393
2025-12-29 00:00:00+00:00,87952.71,88444.19,87813.17,88295.69,572.37767
2025-12-29 01:00:00+00:00,88295.68,88480.0,87849.42,88445.57,562.88296
2025-12-29 02:00:00+00:00,88445.57,89383.74,88445.57,89163.25,1796.47871
2025-12-29 03:00:00+00:00,89163.25,90169.06,89101.79,90123.55,1827.31757
2025-12-29 04:00:00+00:00,90123.55,90406.08,89952.81,90143.06,1199.9569
2025-12-29 05:00:00+00:00,90143.07,90300.07,89931.37,89984.0,828.28612
2025-12-29 06:00:00+00:00,89984.0,90121.21,89749.87,89777.26,503.12838
2025-12-29 07:00:00+00:00,89777.25,89846.71,89507.03,89617.71,971.61551
2025-12-29 08:00:00+00:00,89617.71,89825.01,89444.47,89555.1,990.67432
2025-12-29 09:00:00+00:00,89555.1,89618.22,87770.1,88100.05,2360.59949
2025-12-29 10:00:00+00:00,88100.5,88270.02,87653.69,87780.01,807.41906
2025-12-29 11:00:00+00:00,87780.0,87793.27,87567.65,87567.66,450.07731
2025-12-29 12:00:00+00:00,87567.65,87636.34,86806.5,87397.0,1590.97728
2025-12-29 13:00:00+00:00,87396.99,87537.23,87165.04,87387.71,611.5172
2025-12-29 14:00:00+00:00,87387.7,88190.71,87259.3,87429.96,985.6991
2025-12-29 15:00:00+00:00,87429.97,87918.69,87222.41,87691.62,990.15708
2025-12-29 16:00:00+00:00,87691.62,87840.08,87439.03,87627.11,372.34157
2025-12-29 17:00:00+00:00,87627.11,87850.0,87350.0,87849.99,322.83525
2025-12-29 18:00:00+00:00,87850.0,87996.22,87361.53,87464.77,459.75861
2025-12-29 19:00:00+00:00,87464.78,87668.23,87312.34,87366.23,302.7479
2025-12-29 20:00:00+00:00,87366.23,87597.59,87085.8,87212.01,665.4604
2025-12-29 21:00:00+00:00,87212.01,87371.62,87173.31,87337.85,221.04149
2025-12-29 22:00:00+00:00,87337.85,87404.29,87071.49,87351.05,310.53727
2025-12-29 23:00:00+00:00,87351.05,87395.07,87188.0,87237.13,191.0986
2025-12-30 00:00:00+00:00,87237.13,87359.4,87105.09,87250.23,230.51064
2025-12-30 01:00:00+00:00,87250.22,87356.62,87117.87,87308.23,239.57935
2025-12-30 02:00:00+00:00,87308.23,87347.7,86986.82,87111.0,471.28819
2025-12-30 03:00:00+00:00,87110.99,87423.65,86845.66,87379.0,579.19187
2025-12-30 04:00:00+00:00,87378.99,87492.66,87294.67,87300.0,292.49013
2025-12-30 05:00:00+00:00,87300.01,87359.43,87157.07,87255.97,140.45208
2025-12-30 06:00:00+00:00,87255.98,87527.42,87241.91,87443.17,234.42509
2025-12-30 07:00:00+00:00,87443.17,87600.0,87369.98,87502.85,410.22407
2025-12-30 08:00:00+00:00,87502.85,88224.76,87502.84,87872.68,1026.69682
2025-12-30 09:00:00+00:00,87872.68,88046.37,87657.44,87992.7,436.16992
2025-12-30 10:00:00+00:00,87992.7,88179.38,87906.94,87949.51,416.39591
2025-12-30 11:00:00+00:00,87949.52,88026.36,87735.09,87903.89,588.98774
2025-12-30 12:00:00+00:00,87903.89,88090.79,87901.7,88023.54,497.15542
2025-12-30 13:00:00+00:00,88023.53,88136.0,87918.6,88110.02,448.15717
2025-12-30 14:00:00+00:00,88110.02,89010.12,87834.01,88875.83,1626.18161
2025-12-30 15:00:00+00:00,88875.82,89159.52,88204.14,89016.35,1310.95153
2025-12-30 16:00:00+00:00,89016.36,89400.0,88577.42,88742.63,1418.9593
2025-12-30 17:00:00+00:00,88742.63,88900.72,88129.91,88371.34,713.60336
2025-12-30 18:00:00+00:00,88371.34,88493.62,88132.59,88304.0,434.34765
2025-12-30 19:00:00+00:00,88304.01,88422.22,87960.2,88226.16,345.47514
2025-12-30 20:00:00+00:00,88226.15,88226.15,87886.46,87947.15,439.95021
2025-12-30 21:00:00+00:00,87947.15,88330.13,87891.15,88287.27,253.18432
2025-12-30 22:00:00+00:00,88287.28,88470.0,88287.28,88430.19,280.86597
2025-12-30 23:00:00+00:00,88430.18,88573.65,88371.33,88485.49,270.66652
2025-12-31 00:00:00+00:00,88485.5,88485.5,88251.93,88255.54,243.9475
2025-12-31 01:00:00+00:00,88255.54,88784.0,88172.15,88649.33,355.7574
2025-12-31 02:00:00+00:00,88649.32,88742.0,88521.84,88673.6,258.23398
2025-12-31 03:00:00+00:00,88673.61,88819.8,88379.09,88453.04,274.04184
2025-12-31 04:00:00+00:00,88453.04,88549.5,88325.06,88325.06,158.17484
2025-12-31 05:00:00+00:00,88325.07,88526.06,88325.07,88463.09,296.57164
2025-12-31 06:00:00+00:00,88463.1,88561.69,88463.09,88512.92,212.68538
2025-12-31 07:00:00+00:00,88512.93,88638.76,88431.08,88613.12,304.98001
2025-12-31 08:00:00+00:00,88613.11,88733.33,88393.52,88434.65,277.76782
2025-12-31 09:00:00+00:00,88434.66,88715.27,88434.65,88660.1,315.83327
2025-12-31 10:00:00+00:00,88660.1,88897.99,88660.09,88847.26,482.82711
2025-12-31 11:00:00+00:00,88847.27,89046.6,88802.97,89011.52,598.23924
2025-12-31 12:00:00+00:00,89011.51,89044.74,88677.32,88775.96,545.9639
2025-12-31 13:00:00+00:00,88775.96,89045.98,88741.54,88991.88,300.73941
2025-12-31 14:00:00+00:00,88991.88,89200.0,88278.35,88479.99,1133.76043
2025-12-31 15:00:00+00:00,88479.99,88487.68,87766.59,87953.97,1281.39241
2025-12-31 16:00:00+00:00,87953.97,88053.49,87400.41,87656.98,1249.28961
2025-12-31 17:00:00+00:00,87656.99,87741.99,87489.59,87620.82,629.77671
2025-12-31 18:00:00+00:00,87620.82,87980.0,87574.12,87684.07,434.88825
2025-12-31 19:00:00+00:00,87684.08,87870.02,87516.7,87541.85,622.18859
2025-12-31 20:00:00+00:00,87541.85,87712.13,87250.0,87662.01,770.32743
2025-12-31 21:00:00+00:00,87662.01,87879.04,87662.01,87799.97,383.8555
2025-12-31 22:00:00+00:00,87799.97,87879.04,87656.19,87728.29,236.18697
2025-12-31 23:00:00+00:00,87728.3,87728.3,87619.67,87648.22,191.19123
2026-01-01 00:00:00+00:00,87648.21,87849.26,87632.74,87809.23,233.66036
2026-01-01 01:00:00+00:00,87809.24,88050.0,87809.23,87960.0,241.44162
2026-01-01 02:00:00+00:00,87960.01,88088.1,87895.37,87914.0,209.5586
2026-01-01 03:00:00+00:00,87914.0,88015.7,87832.09,87846.02,149.08354
2026-01-01 04:00:00+00:00,87846.01,87854.81,87550.43,87590.4,476.17901
2026-01-01 05:00:00+00:00,87590.41,87749.34,87590.4,87704.39,283.17436
2026-01-01 06:00:00+00:00,87704.39,87704.39,87636.29,87658.0,123.89656
2026-01-01 07:00:00+00:00,87658.01,87673.01,87596.0,87631.88,225.27492
2026-01-01 08:00:00+00:00,87631.88,87811.13,87631.87,87770.9,285.21745
2026-01-01 09:00:00+00:00,87770.89,87965.25,87751.82,87877.99,210.22963
2026-01-01 10:00:00+00:00,87877.99,87883.8,87799.17,87863.76,128.0738
2026-01-01 11:00:00+00:00,87863.75,88024.64,87859.36,88024.64,196.30405
2026-01-01 12:00:00+00:00,88024.64,88036.42,87925.28,87950.0,200.13556
2026-01-01 13:00:00+00:00,87950.0,88019.82,87860.66,87922.64,155.72883
2026-01-01 14:00:00+00:00,87922.63,87970.59,87810.66,87967.05,390.01531
2026-01-01 15:00:00+00:00,87967.05,88113.45,87916.39,88032.18,260.01234
2026-01-01 16:00:00+00:00,88032.17,88048.7,87879.03,87988.76,189.99476
2026-01-01 17:00:00+00:00,87988.77,88500.0,87976.0,88316.37,476.08554
2026-01-01 18:00:00+00:00,88316.38,88364.0,88105.08,88193.94,257.59166
2026-01-01 19:00:00+00:00,88193.94,88431.23,88062.32,88391.15,216.66303
2026-01-01 20:00:00+00:00,88391.16,88391.16,88240.0,88258.12,135.39527
2026-01-01 21:00:00+00:00,88258.12,88447.84,88254.08,88377.67,168.57205
2026-01-01 22:00:00+00:00,88377.67,88699.99,88377.67,88645.57,474.23054
2026-01-01 23:00:00+00:00,88645.57,88919.45,88474.63,88839.04,593.05254
2026-01-02 00:00:00+00:00,88839.05,88890.09,88594.39,88833.97,448.72758
2026-01-02 01:00:00+00:00,88833.96,88877.12,88525.73,88639.89,242.38673
2026-01-02 02:00:00+00:00,88639.89,88665.1,88379.88,88637.03,253.81052
2026-01-02 03:00:00+00:00,88637.02,89120.01,88573.64,88950.65,670.13653
2026-01-02 04:00:00+00:00,88950.64,88992.0,88629.0,88637.64,287.46487
2026-01-02 05:00:00+00:00,88637.64,88787.56,88576.56,88765.2,223.91609
2026-01-02 06:00:00+00:00,88765.21,89079.44,88715.44,88935.04,291.36506
2026-01-02 07:00:00+00:00,88935.05,89068.62,88794.01,88857.61,387.57118
2026-01-02 08:00:00+00:00,88857.6,89200.0,88758.94,89178.13,436.78167
2026-01-02 09:00:00+00:00,89178.13,89484.06,89106.34,89467.32,885.84196
2026-01-02 10:00:00+00:00,89467.32,89942.44,89451.34,89666.29,1401.67184
2026-01-02 11:00:00+00:00,89666.3,89682.04,89360.0,89502.95,610.27074
2026-01-02 12:00:00+00:00,89502.94,89593.17,89387.01,89400.0,388.55376
2026-01-02 13:00:00+00:00,89400.0,89688.6,89309.94,89348.68,481.02676
2026-01-02 14:00:00+00:00,89348.67,90135.0,88459.96,89580.0,2152.74387
2026-01-02 15:00:00+00:00,89580.01,89888.0,88800.0,89418.11,1551.51931
2026-01-02 16:00:00+00:00,89418.1,90800.0,89205.92,90376.05,2486.21857
2026-01-02 17:00:00+00:00,90376.05,90961.81,90185.43,90370.52,1336.49207
2026-01-02 18:00:00+00:00,90370.52,90555.99,89552.18,89773.1,847.22983
2026-01-02 19:00:00+00:00,89773.1,90157.03,89650.0,89897.23,485.53154
2026-01-02 20:00:00+00:00,89897.23,90075.0,89636.77,89740.0,538.07124
2026-01-02 21:00:00+00:00,89740.01,90175.01,89728.37,90065.8,330.88507
2026-01-02 22:00:00+00:00,90065.8,90400.0,90026.54,90195.37,409.68756
2026-01-02 23:00:00+00:00,90195.37,90201.67,89902.16,89995.13,249.06866
2026-01-03 00:00:00+00:00,89995.14,90195.77,89966.48,90156.19,298.52212
2026-01-03 01:00:00+00:00,90156.19,90292.87,90077.69,90282.69,236.37769
2026-01-03 02:00:00+00:00,90282.68,90418.32,90129.53,90340.0,305.59164
2026-01-03 03:00:00+00:00,90340.01,90376.49,90200.0,90321.22,185.70264
2026-01-03 04:00:00+00:00,90321.23,90480.62,90053.53,90170.0,411.08569
2026-01-03 05:00:00+00:00,90170.01,90198.0,89924.48,90031.1,222.72398
2026-01-03 06:00:00+00:00,90031.1,90134.6,89850.1,89871.05,273.68226
2026-01-03 07:00:00+00:00,89871.04,89950.88,89314.01,89577.13,869.92487
2026-01-03 08:00:00+00:00,89577.13,89831.9,89420.75,89670.51,458.1693
2026-01-03 09:00:00+00:00,89670.51,89982.11,89634.95,89791.99,409.91195
2026-01-03 10:00:00+00:00,89792.0,89881.1,89715.21,89754.47,270.67124
2026-01-03 11:00:00+00:00,89754.48,89782.81,89679.14,89752.74,162.35671
2026-01-03 12:00:00+00:00,89752.75,90046.0,89664.93,90039.13,374.21001
2026-01-03 13:00:00+00:00,90039.12,90065.74,89920.01,90004.96,287.30479
2026-01-03 14:00:00+00:00,90004.97,90249.99,89960.0,90126.02,298.26434
2026-01-03 15:00:00+00:00,90126.02,90126.02,89968.0,89969.31,155.37202
2026-01-03 16:00:00+00:00,89969.31,90219.67,89918.59,90105.24,200.27276
2026-01-03 17:00:00+00:00,90105.24,90123.77,90026.93,90093.99,83.86507
2026-01-03 18:00:00+00:00,90094.0,90197.88,90035.52,90138.87,141.85601
2026-01-03 19:00:00+00:00,90138.87,90156.19,90060.0,90123.77,90.08443
2026-01-03 20:00:00+00:00,90123.76,90372.4,90017.23,90372.39,179.02196
2026-01-03 21:00:00+00:00,90372.4,90741.16,90318.29,90564.31,398.89642
2026-01-03 22:00:00+00:00,90564.32,90738.99,90497.52,90590.04,433.4938
2026-01-03 23:00:00+00:00,90590.04,90700.0,90469.39,90628.01,310.10546
2026-01-04 00:00:00+00:00,90628.01,91610.17,90628.0,91341.47,1737.64298
2026-01-04 01:00:00+00:00,91341.48,91475.52,91005.37,91235.37,375.26249
2026-01-04 02:00:00+00:00,91235.37,91292.0,91080.06,91124.0,278.2894
2026-01-04 03:00:00+00:00,91124.0,91350.0,91080.06,91236.78,328.23931
2026-01-04 04:00:00+00:00,91236.78,91587.72,91183.15,91400.0,457.69348
2026-01-04 05:00:00+00:00,91400.01,91490.68,91348.31,91480.04,172.44443
2026-01-04 06:00:00+00:00,91480.04,91810.0,91237.54,91237.55,747.06543
2026-01-04 07:00:00+00:00,91237.54,91546.31,91211.25,91532.0,456.46078
2026-01-04 08:00:00+00:00,91532.0,91536.0,91174.46,91374.99,620.80815
2026-01-04 09:00:00+00:00,91374.99,91485.21,91244.29,91468.28,941.08164
2026-01-04 10:00:00+00:00,91468.28,91620.5,91422.67,91600.62,665.01473
2026-01-04 11:00:00+00:00,91600.62,91600.62,91236.19,91300.0,369.35457
2026-01-04 12:00:00+00:00,91300.01,91360.0,91084.0,91150.98,454.56858
2026-01-04 13:00:00+00:00,91150.99,91276.94,91014.1,91264.0,272.68922
2026-01-04 14:00:00+00:00,91264.0,91419.22,91146.86,91336.39,272.07953
2026-01-04 15:00:00+00:00,91336.39,91381.6,91096.27,91334.94,316.98098
2026-01-04 16:00:00+00:00,91334.94,91455.9,91244.6,91321.0,326.44422
2026-01-04 17:00:00+00:00,91321.0,91436.21,91306.77,91335.73,137.11227
2026-01-04 18:00:00+00:00,91335.72,91335.73,91000.0,91205.39,304.66859
2026-01-04 19:00:00+00:00,91205.38,91205.39,90863.47,91138.07,372.30446
2026-01-04 20:00:00+00:00,91138.06,91349.38,91132.0,91313.94,147.52188
2026-01-04 21:00:00+00:00,91313.93,91421.96,91182.71,91279.99,135.33795
2026-01-04 22:00:00+00:00,91279.99,91401.98,91150.47,91220.01,149.03275
2026-01-04 23:00:00+00:00,91220.0,91590.0,91220.0,91529.73,388.43188
2026-01-05 00:00:00+00:00,91529.74,92426.82,91514.81,92405.46,2061.87264
2026-01-05 01:00:00+00:00,92405.46,93388.0,92280.69,92967.28,1977.50385
2026-01-05 02:00:00+00:00,92967.29,93157.99,92724.98,93033.11,913.68581
2026-01-05 03:00:00+00:00,93033.11,93204.7,92871.26,92878.22,595.50021
2026-01-05 04:00:00+00:00,92878.22,92947.87,92330.46,92595.07,588.83873
2026-01-05 05:00:00+00:00,92595.07,92720.73,92340.39,92359.99,400.538
2026-01-05 06:00:00+00:00,92359.99,92500.0,92155.0,92491.81,320.70875
2026-01-05 07:00:00+00:00,92491.82,92644.31,92484.72,92520.63,528.78142
2026-01-05 08:00:00+00:00,92520.63,92774.28,92446.0,92467.53,603.26757
2026-01-05 09:00:00+00:00,92467.54,92845.53,92320.17,92688.6,645.33375
2026-01-05 10:00:00+00:00,92688.61,93151.0,92679.12,93080.0,681.83063
2026-01-05 11:00:00+00:00,93080.0,93151.0,92883.03,93134.26,567.75651
2026-01-05 12:00:00+00:00,93134.25,93206.2,92752.6,92874.28,453.5887
2026-01-05 13:00:00+00:00,92874.28,93020.0,92535.41,92742.74,486.24906
2026-01-05 14:00:00+00:00,92742.73,93666.0,92407.13,93428.0,1355.05943
2026-01-05 15:00:00+00:00,93428.0,94000.0,93170.95,93957.73,1929.19905
2026-01-05 16:00:00+00:00,93957.74,94076.35,93586.65,93701.31,1298.79178
2026-01-05 17:00:00+00:00,93701.3,94477.69,93250.0,94317.84,1154.3191
2026-01-05 18:00:00+00:00,94317.84,94500.0,93920.0,94449.62,974.95833
2026-01-05 19:00:00+00:00,94449.61,94500.0,94131.44,94303.4,762.3129
2026-01-05 20:00:00+00:00,94303.4,94789.08,94038.0,94177.99,1133.04005
2026-01-05 21:00:00+00:00,94178.0,94227.4,93800.0,94095.78,474.75745
2026-01-05 22:00:00+00:00,94095.78,94406.0,94012.3,94171.22,370.72137
2026-01-05 23:00:00+00:00,94171.21,94194.01,93859.7,93859.71,394.98075
2026-01-06 00:00:00+00:00,93859.71,93993.07,93555.93,93816.7,522.32093
2026-01-06 01:00:00+00:00,93816.7,94161.86,93739.37,93771.82,384.14412
2026-01-06 02:00:00+00:00,93771.82,93870.66,93529.18,93620.6,336.13865
2026-01-06 03:00:00+00:00,93620.6,93943.88,93601.96,93769.24,285.34343
2026-01-06 04:00:00+00:00,93769.25,94000.0,93734.25,93801.07,231.47521
2026-01-06 05:00:00+00:00,93801.07,93816.0,93572.11,93599.99,407.00036
2026-01-06 06:00:00+00:00,93599.99,93951.07,93538.83,93780.01,538.64562
2026-01-06 07:00:00+00:00,93780.01,93782.6,93137.98,93255.08,860.27324
2026-01-06 08:00:00+00:00,93255.08,93420.11,93167.29,93240.17,355.74138
2026-01-06 09:00:00+00:00,93240.18,93569.61,93229.37,93462.72,327.55172
2026-01-06 10:00:00+00:00,93462.72,93654.49,93413.2,93579.56,273.28705
2026-01-06 11:00:00+00:00,93579.56,93895.0,93571.43,93840.0,403.66589
2026-01-06 12:00:00+00:00,93839.99,93981.1,93784.3,93872.16,338.69848
2026-01-06 13:00:00+00:00,93872.17,93872.17,93636.75,93716.53,315.19532
2026-01-06 14:00:00+00:00,93716.53,94444.44,93531.28,93836.81,1676.33623
2026-01-06 15:00:00+00:00,93836.81,94311.22,93352.01,93648.99,1417.41756
2026-01-06 16:00:00+00:00,93649.0,93775.6,92336.0,92692.32,2208.46324
2026-01-06 17:00:00+00:00,92692.32,92773.05,91539.68,91589.24,1784.74974
2026-01-06 18:00:00+00:00,91589.23,92221.52,91262.94,92034.09,1427.50922
2026-01-06 19:00:00+00:00,92034.09,92361.82,91902.0,92104.5,733.78195
2026-01-06 20:00:00+00:00,92104.49,92698.04,92098.29,92505.32,775.34743
2026-01-06 21:00:00+00:00,92505.31,93845.03,92372.4,93258.05,1874.69965
2026-01-06 22:00:00+00:00,93258.04,93533.78,92966.75,93362.68,713.98511
2026-01-06 23:00:00+00:00,93362.67,93792.17,93333.32,93747.97,354.64676
2026-01-07 00:00:00+00:00,93747.97,93747.97,92626.31,92709.52,843.19542
2026-01-07 01:00:00+00:00,92709.36,92902.52,92330.33,92435.35,936.694
2026-01-07 02:00:00+00:00,92435.36,93060.0,92236.07,92949.77,598.87784
2026-01-07 03:00:00+00:00,92949.77,93108.69,92747.12,92815.83,294.44853
2026-01-07 04:00:00+00:00,92815.83,92930.35,92610.0,92670.29,319.36155
2026-01-07 05:00:00+00:00,92670.3,92847.16,92500.0,92529.54,227.33033
2026-01-07 06:00:00+00:00,92529.53,92899.57,92523.75,92614.84,240.63686
2026-01-07 07:00:00+00:00,92614.84,92895.56,92614.83,92879.13,256.24423
2026-01-07 08:00:00+00:00,92879.14,92961.53,92698.09,92718.9,263.5062
2026-01-07 09:00:00+00:00,92718.9,92718.91,91600.0,91716.14,1258.05952
2026-01-07 10:00:00+00:00,91716.14,92000.0,91600.0,91975.31,538.05487
2026-01-07 11:00:00+00:00,91975.31,92253.16,91928.21,92087.21,542.17686
2026-01-07 12:00:00+00:00,92087.21,92176.98,91977.73,91997.86,317.95554
2026-01-07 13:00:00+00:00,91997.85,92299.4,91864.52,92044.67,443.04448
2026-01-07 14:00:00+00:00,92044.67,92135.1,91353.39,91959.04,1427.59818
2026-01-07 15:00:00+00:00,91959.05,92000.0,91024.0,91349.96,1434.72957
2026-01-07 16:00:00+00:00,91349.95,91790.0,91150.0,91264.54,677.82559
2026-01-07 17:00:00+00:00,91264.55,91698.15,91026.01,91252.14,548.07377
2026-01-07 18:00:00+00:00,91252.13,91441.35,90733.14,90901.39,816.16719
2026-01-07 19:00:00+00:00,90901.38,91280.07,90675.52,91186.07,611.7426
2026-01-07 20:00:00+00:00,91186.07,91300.75,90778.32,91047.49,438.79062
2026-01-07 21:00:00+00:00,91047.49,91231.9,91035.77,91089.5,245.38775
2026-01-07 22:00:00+00:00,91089.5,91383.14,90873.08,91180.85,362.9278
2026-01-07 23:00:00+00:00,91180.85,91489.6,91004.1,91364.16,633.66095
2026-01-08 00:00:00+00:00,91364.16,91529.72,91072.16,91394.71,369.48198
2026-01-08 01:00:00+00:00,91394.7,91687.99,91300.0,91428.4,306.46699
2026-01-08 02:00:00+00:00,91428.39,91473.0,90764.0,90956.49,571.10105
2026-01-08 03:00:00+00:00,90956.5,91142.51,90616.36,90813.4,547.79189
2026-01-08 04:00:00+00:00,90813.4,91168.0,90700.0,91022.75,357.33917
2026-01-08 05:00:00+00:00,91022.74,91188.0,90786.14,90829.58,295.83835
2026-01-08 06:00:00+00:00,90829.58,90872.0,89897.01,89898.01,1360.25581
2026-01-08 07:00:00+00:00,89898.0,90588.0,89641.84,90548.02,1094.34311
2026-01-08 08:00:00+00:00,90548.02,90917.22,90155.05,90227.25,841.98085
2026-01-08 09:00:00+00:00,90227.25,90374.78,89956.0,90010.0,514.04982
2026-01-08 10:00:00+00:00,90009.99,90493.18,89777.25,90410.1,526.53398
2026-01-08 11:00:00+00:00,90409.61,90487.31,90022.26,90226.77,548.71612
2026-01-08 12:00:00+00:00,90226.77,90240.85,89781.96,89989.21,992.96975
2026-01-08 13:00:00+00:00,89989.2,90105.08,89861.59,89962.14,441.44929
2026-01-08 14:00:00+00:00,89962.14,90171.0,89311.0,90024.01,1521.76403
2026-01-08 15:00:00+00:00,90024.0,90847.52,89820.89,90781.57,1428.07575
2026-01-08 16:00:00+00:00,90781.57,90926.84,90312.89,90926.84,855.68064
2026-01-08 17:00:00+00:00,90926.84,91440.0,90842.0,91366.39,874.20589
2026-01-08 18:00:00+00:00,91366.39,91469.0,90952.0,91117.35,517.40477
2026-01-08 19:00:00+00:00,91117.35,91333.0,90812.98,90937.41,409.298
2026-01-08 20:00:00+00:00,90937.42,90996.02,90568.11,90927.62,476.53275
2026-01-08 21:00:00+00:00,90927.63,91336.63,90917.7,91272.96,629.96765
2026-01-08 22:00:00+00:00,91272.96,91493.0,91033.11,91231.9,417.67218
2026-01-08 23:00:00+00:00,91231.89,91336.63,91046.87,91099.99,233.87135
2026-01-09 00:00:00+00:00,91100.0,91307.72,91058.7,91290.33,179.40576
2026-01-09 01:00:00+00:00,91290.34,91632.1,90850.0,91056.19,545.56598
2026-01-09 02:00:00+00:00,91056.2,91481.19,91023.0,91038.38,431.1021
2026-01-09 03:00:00+00:00,91038.39,91271.73,90941.44,91220.23,417.7946
2026-01-09 04:00:00+00:00,91220.24,91236.72,90933.3,91012.8,322.36121
2026-01-09 05:00:00+00:00,91012.81,91119.81,90882.71,91091.82,292.21625
2026-01-09 06:00:00+00:00,91091.82,91146.47,90989.29,91137.58,209.50276
2026-01-09 07:00:00+00:00,91137.58,91137.58,90738.34,90741.84,669.4759
2026-01-09 08:00:00+00:00,90741.85,90843.77,89694.66,90033.52,1141.88324
2026-01-09 09:00:00+00:00,90033.52,90481.2,90014.6,90338.46,507.45187
2026-01-09 10:00:00+00:00,90338.47,90558.01,90283.47,90485.87,396.79277
2026-01-09 11:00:00+00:00,90485.87,90691.32,90404.21,90463.11,540.59585
2026-01-09 12:00:00+00:00,90463.12,90603.53,90235.13,90449.23,690.17113
2026-01-09 13:00:00+00:00,90449.22,90938.62,90405.15,90607.66,722.68305
2026-01-09 14:00:00+00:00,90607.66,90666.91,89940.0,90150.0,840.37741
2026-01-09 15:00:00+00:00,90150.01,92082.55,89850.0,91176.47,3441.12901
2026-01-09 16:00:00+00:00,91176.48,91783.32,91175.79,91623.89,1143.47636
2026-01-09 17:00:00+00:00,91623.89,91680.41,91012.0,91422.23,688.89123
2026-01-09 18:00:00+00:00,91422.23,91507.82,90340.0,90820.31,551.14415
2026-01-09 19:00:00+00:00,90820.3,90820.3,90190.0,90332.15,578.57871
2026-01-09 20:00:00+00:00,90332.14,90580.62,90235.0,90303.36,313.31668
2026-01-09 21:00:00+00:00,90303.37,90643.81,90113.87,90541.97,207.05117
2026-01-09 22:00:00+00:00,90541.98,90723.06,90353.91,90630.08,575.52178
2026-01-09 23:00:00+00:00,90630.08,90732.01,90604.58,90641.28,183.79042
2026-01-10 00:00:00+00:00,90641.27,90693.89,90527.99,90600.0,151.21516
2026-01-10 01:00:00+00:00,90600.0,90732.2,90587.0,90688.0,113.18366
2026-01-10 02:00:00+00:00,90688.0,90782.23,90607.02,90697.17,139.70054
2026-01-10 03:00:00+00:00,90697.17,90697.18,90554.26,90626.14,124.89032
2026-01-10 04:00:00+00:00,90626.15,90649.99,90408.23,90448.3,164.87324
2026-01-10 05:00:00+00:00,90448.3,90617.62,90431.45,90603.52,84.41081
2026-01-10 06:00:00+00:00,90603.52,90603.53,90474.35,90505.47,74.15884
2026-01-10 07:00:00+00:00,90505.48,90682.7,90505.47,90678.5,168.18359
2026-01-10 08:00:00+00:00,90678.5,90773.33,90618.28,90661.95,288.33994
2026-01-10 09:00:00+00:00,90661.94,90768.97,90630.09,90768.96,158.69299
2026-01-10 10:00:00+00:00,90768.97,90832.0,90728.45,90828.0,126.67512
2026-01-10 11:00:00+00:00,90828.0,90828.0,90708.25,90723.86,73.68827
2026-01-10 12:00:00+00:00,90723.87,90788.78,90665.75,90733.71,94.62022
2026-01-10 13:00:00+00:00,90733.71,90772.78,90633.86,90656.51,82.9916
2026-01-10 14:00:00+00:00,90656.52,90658.69,90538.46,90591.01,144.35468
2026-01-10 15:00:00+00:00,90591.01,90665.76,90584.17,90665.75,92.51513
2026-01-10 16:00:00+00:00,90665.76,90725.74,90609.56,90676.66,142.80125
2026-01-10 17:00:00+00:00,90676.66,90746.0,90544.96,90544.96,152.86625
2026-01-10 18:00:00+00:00,90544.96,90595.63,90504.55,90595.62,158.53961
2026-01-10 19:00:00+00:00,90595.62,90631.37,90580.61,90626.54,75.9405
2026-01-10 20:00:00+00:00,90626.54,90659.03,90571.0,90572.86,99.38243
2026-01-10 21:00:00+00:00,90572.86,90572.86,90500.38,90510.74,144.94285
2026-01-10 22:00:00+00:00,90510.75,90600.0,90404.0,90427.76,161.64189
2026-01-10 23:00:00+00:00,90427.76,90567.15,90427.75,90504.7,85.50833
2026-01-11 00:00:00+00:00,90504.7,90650.75,90451.1,90640.44,114.3636
2026-01-11 01:00:00+00:00,90640.44,90675.53,90558.95,90628.23,83.46973
2026-01-11 02:00:00+00:00,90628.24,90731.9,90615.34,90699.0,123.06702
2026-01-11 03:00:00+00:00,90699.0,90737.95,90631.64,90733.5,142.98004
2026-01-11 04:00:00+00:00,90733.49,90785.48,90661.53,90785.48,141.85581
2026-01-11 05:00:00+00:00,90785.48,90850.0,90740.0,90774.43,128.06651
2026-01-11 06:00:00+00:00,90774.42,90796.83,90585.34,90744.0,169.88277
2026-01-11 07:00:00+00:00,90744.0,90749.0,90675.52,90710.79,107.03833
2026-01-11 08:00:00+00:00,90710.8,90816.0,90610.27,90790.01,261.70108
2026-01-11 09:00:00+00:00,90790.01,90815.44,90675.6,90740.02,180.86038
2026-01-11 10:00:00+00:00,90740.01,90740.02,90692.79,90736.67,123.08314
